severity,table,rule_id,rule_name,group_no,dept_no,record_key,field,value,detail
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026019|B-K04,score,19,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026020|B-K04,score,36,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026021|B-K04,score,2,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026022|B-K04,score,15,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026029|B-K04,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026030|B-K04,score,42,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026031|B-K04,score,35,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026032|B-K04,score,9,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026040|B-K04,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026050|B-K04,score,0,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026001|B-K05,score,13,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026002|B-K05,score,29,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026003|B-K05,score,34,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026011|B-K05,score,2,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026013|B-K05,score,34,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026014|B-K05,score,29,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026020|B-K05,score,47,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026021|B-K05,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026023|B-K05,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026024|B-K05,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026030|B-K05,score,38,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026032|B-K05,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026033|B-K05,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026034|B-K05,score,18,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026042|B-K05,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026044|B-K05,score,54,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026001|B-K06,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026002|B-K06,score,49,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026004|B-K06,score,52,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026005|B-K06,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026012|B-K06,score,22,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026013|B-K06,score,45,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026023|B-K06,score,22,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026024|B-K06,score,49,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026025|B-K06,score,15,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026031|B-K06,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026032|B-K06,score,32,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026034|B-K06,score,43,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026035|B-K06,score,57,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026042|B-K06,score,34,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026044|B-K06,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026002|B-K07,score,27,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026003|B-K07,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026005|B-K07,score,12,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026012|B-K07,score,34,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026013|B-K07,score,5,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026022|B-K07,score,48,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026023|B-K07,score,22,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026026|B-K07,score,9,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026032|B-K07,score,19,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026034|B-K07,score,8,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026035|B-K07,score,3,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026036|B-K07,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026044|B-K07,score,7,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026045|B-K07,score,52,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026003|B-K08,score,36,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026005|B-K08,score,14,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026007|B-K08,score,47,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026013|B-K08,score,19,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026015|B-K08,score,54,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026016|B-K08,score,3,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026017|B-K08,score,12,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026023|B-K08,score,20,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026024|B-K08,score,4,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026025|B-K08,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026034|B-K08,score,39,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026035|B-K08,score,26,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026036|B-K08,score,21,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026037|B-K08,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026043|B-K08,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026044|B-K08,score,32,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026047|B-K08,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026004|B-K09,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026008|B-K09,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026014|B-K09,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026024|B-K09,score,35,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026026|B-K09,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026034|B-K09,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026036|B-K09,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026038|B-K09,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026046|B-K09,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026047|B-K09,score,40,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026005|B-K10,score,7,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026008|B-K10,score,48,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026009|B-K10,score,34,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026016|B-K10,score,47,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026018|B-K10,score,45,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026019|B-K10,score,57,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026025|B-K10,score,15,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026026|B-K10,score,48,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026028|B-K10,score,4,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026029|B-K10,score,53,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026035|B-K10,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026036|B-K10,score,31,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026037|B-K10,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026038|B-K10,score,57,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026039|B-K10,score,42,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026045|B-K10,score,0,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026046|B-K10,score,21,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026048|B-K10,score,27,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,B,25|B|B2026049|B-K10,score,0,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026006|C-M01,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026007|C-M01,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026008|C-M01,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026009|C-M01,score,11,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026010|C-M01,score,42,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026017|C-M01,score,17,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026019|C-M01,score,19,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026020|C-M01,score,8,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026026|C-M01,score,26,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026027|C-M01,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026028|C-M01,score,10,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026029|C-M01,score,44,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026030|C-M01,score,12,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026036|C-M01,score,12,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026037|C-M01,score,38,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026038|C-M01,score,43,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026039|C-M01,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026040|C-M01,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026046|C-M01,score,45,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026047|C-M01,score,15,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026049|C-M01,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026050|C-M01,score,36,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026001|C-M02,score,6,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026009|C-M02,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026018|C-M02,score,1,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026019|C-M02,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026020|C-M02,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026027|C-M02,score,1,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026028|C-M02,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026029|C-M02,score,29,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026030|C-M02,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026039|C-M02,score,13,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026040|C-M02,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026041|C-M02,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026049|C-M02,score,5,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026001|C-M03,score,50,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026002|C-M03,score,36,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026008|C-M03,score,23,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026009|C-M03,score,52,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026010|C-M03,score,9,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026012|C-M03,score,13,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026018|C-M03,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026021|C-M03,score,4,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026022|C-M03,score,9,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026029|C-M03,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026031|C-M03,score,30,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026032|C-M03,score,35,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026038|C-M03,score,37,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026039|C-M03,score,39,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026041|C-M03,score,18,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026048|C-M03,score,22,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026003|C-M04,score,31,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026010|C-M04,score,38,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026011|C-M04,score,48,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026012|C-M04,score,19,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026019|C-M04,score,10,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026020|C-M04,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026021|C-M04,score,43,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026029|C-M04,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026031|C-M04,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026032|C-M04,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026039|C-M04,score,11,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026040|C-M04,score,50,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026041|C-M04,score,0,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026043|C-M04,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026049|C-M04,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026001|C-M05,score,21,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026002|C-M05,score,0,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026010|C-M05,score,27,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026011|C-M05,score,49,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026013|C-M05,score,47,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026014|C-M05,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026020|C-M05,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026022|C-M05,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026023|C-M05,score,25,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026024|C-M05,score,18,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026030|C-M05,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026034|C-M05,score,45,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026040|C-M05,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026041|C-M05,score,24,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026042|C-M05,score,59,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026050|C-M05,score,12,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026001|C-M06,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026002|C-M06,score,30,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026005|C-M06,score,30,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026011|C-M06,score,28,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026012|C-M06,score,48,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026013|C-M06,score,21,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026021|C-M06,score,31,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026022|C-M06,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026024|C-M06,score,41,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026025|C-M06,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026033|C-M06,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026034|C-M06,score,16,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026035|C-M06,score,15,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026044|C-M06,score,47,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026005|C-M07,score,33,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026012|C-M07,score,57,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026013|C-M07,score,38,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026014|C-M07,score,54,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,25,C,25|C|C2026015|C-M07,score,26,score 低于 60，可作为学习效果分析的风险样本
