course_id,score_mean,score_std,score_median,pass_rate,excellent_rate,student_count,credit,class_hours,practice_hours,total_hours,practice_ratio,share_flag,is_online,teacher_rank
COUB005,77.3333,13.3438,75.5000,1.0000,0.2500,24,4.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,3
COUB006,83.8800,11.9942,86.0000,1.0000,0.4000,25,2.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,3
COUB007,78.9630,13.0398,80.0000,1.0000,0.2963,27,2.0000,64.0000,64.0000,128.0000,0.5000,0.0000,0,3
COUB008,78.1364,11.2305,77.5000,1.0000,0.2273,22,2.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,1
COUB009,80.0000,12.0761,77.0000,1.0000,0.3200,25,3.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,3
COUB010,79.2759,11.5415,80.0000,1.0000,0.1724,29,4.0000,32.0000,32.0000,64.0000,0.5000,0.0000,0,2
COUC001,82.5200,12.4134,86.0000,1.0000,0.3600,25,3.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,2
COUC002,82.1739,12.1231,88.0000,1.0000,0.3913,23,3.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,3
COUC003,81.8800,12.4811,83.0000,1.0000,0.3200,25,2.0000,64.0000,64.0000,128.0000,0.5000,0.0000,0,3
COUC004,78.8889,12.7108,79.0000,1.0000,0.2593,27,2.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,3
COUC005,82.0714,12.2865,82.0000,1.0000,0.3929,28,2.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,3
COUC006,83.4286,11.1156,81.0000,1.0000,0.4286,21,4.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,2
COUC007,81.2609,14.4103,86.0000,1.0000,0.3478,23,4.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,3
COUC008,81.3462,12.4706,78.0000,1.0000,0.3846,26,2.0000,32.0000,32.0000,64.0000,0.5000,0.0000,0,1
COUC009,77.4839,9.9962,77.0000,1.0000,0.1290,31,4.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,1
COUC010,75.9048,12.3608,74.0000,1.0000,0.1905,21,4.0000,48.0000,48.0000,96.0000,0.5000,0.0000,0,3
CP001,83.6400,8.9994,83.0000,1.0000,0.3600,25,,,,,0.0000,,0,1
CP002,85.4800,9.1384,85.0000,1.0000,0.4000,25,,,,,0.0000,,0,1
CP003,84.7600,9.6880,85.0000,1.0000,0.3200,25,,,,,0.0000,,0,1
CP004,84.0400,9.9561,82.0000,1.0000,0.3200,25,,,,,0.0000,,0,1
CP005,82.0400,9.6500,81.0000,1.0000,0.2800,25,,,,,0.0000,,0,1
CP006,81.4800,9.1566,82.0000,1.0000,0.2400,25,,,,,0.0000,,0,1
CS101,74.0000,16.0199,78.0000,0.7391,0.1739,23,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
CS102,74.8889,15.5101,77.0000,0.7407,0.2222,27,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
CS103,76.8148,14.0768,76.0000,0.8519,0.2593,27,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
CS104,72.4839,15.8027,72.0000,0.6774,0.1935,31,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
CS105,76.6154,12.9586,78.0000,0.8846,0.2308,26,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
CS106,74.5185,13.5316,72.0000,0.8889,0.1481,27,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
CS107,75.4348,13.4733,76.0000,0.8261,0.1739,23,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
CS108,72.9524,14.3160,78.0000,0.7619,0.1429,21,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
CS109,71.9000,12.6902,69.0000,0.8500,0.1500,20,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
CS110,74.2800,13.7886,75.0000,0.8400,0.2000,25,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
C_A001,90.0000,0.0000,90.0000,1.0000,1.0000,50,4.0000,48.0000,16.0000,64.0000,0.2500,1.0000,0,1
C_A002,85.0000,0.0000,85.0000,1.0000,0.0000,50,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C_A003,88.0000,0.0000,88.0000,1.0000,0.0000,50,4.0000,48.0000,16.0000,64.0000,0.2500,1.0000,0,1
C_A004,92.0000,0.0000,92.0000,1.0000,1.0000,50,3.0000,40.0000,8.0000,48.0000,0.1667,0.0000,0,1
C_A005,80.0000,0.0000,80.0000,1.0000,0.0000,50,4.0000,48.0000,16.0000,64.0000,0.2500,0.0000,0,1
C_C001,76.2174,12.6130,76.0000,1.0000,0.2174,23,4.0000,64.0000,,,0.0000,1.0000,0,1
C_C002,81.6154,11.8797,80.5000,1.0000,0.4231,26,4.0000,72.0000,,,0.0000,1.0000,0,1
C_C003,76.0455,9.2401,74.0000,1.0000,0.0455,22,3.0000,64.0000,,,0.0000,1.0000,0,1
C_C004,79.3182,11.9697,78.0000,1.0000,0.2273,22,5.0000,80.0000,,,0.0000,1.0000,0,1
C_C005,77.3043,10.7510,73.0000,1.0000,0.1739,23,3.0000,48.0000,,,0.0000,0.0000,0,1
C_C006,78.9310,12.0651,76.0000,1.0000,0.2069,29,3.0000,48.0000,,,0.0000,1.0000,0,1
C_C007,76.4643,11.0671,74.5000,1.0000,0.1429,28,4.0000,64.0000,,,0.0000,1.0000,0,1
C_C008,77.8519,11.4613,77.0000,1.0000,0.2593,27,4.0000,72.0000,,,0.0000,0.0000,0,1
C_C009,79.2692,12.6287,78.0000,1.0000,0.2308,26,4.0000,64.0000,,,0.0000,0.0000,0,1
C_C010,81.9167,13.7396,82.0000,1.0000,0.4167,24,3.0000,48.0000,,,0.0000,1.0000,0,1
EE01,76.4074,12.6347,75.0000,0.8889,0.1852,27,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
EE02,76.2727,11.9650,77.5000,0.9091,0.1364,22,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
EE03,71.0000,12.8605,68.5000,0.8333,0.0833,24,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
EE04,73.6250,14.4638,77.0000,0.7500,0.1250,24,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
EE05,75.3600,10.3798,72.0000,0.9600,0.1600,25,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
EE06,74.1500,15.6450,74.5000,0.7500,0.2500,20,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
EE07,74.1739,13.3643,75.0000,0.8261,0.1739,23,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
EE08,70.5484,14.6261,70.0000,0.6452,0.1613,31,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
EE09,79.1739,14.7576,83.0000,0.9130,0.2609,23,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
EE10,81.0323,12.7187,82.0000,0.9355,0.3548,31,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5A-C001,0.0000,0.0000,0.0000,0.0000,0.0000,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
G5A-C002,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5A-C003,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5A-C004,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5A-C005,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5A-C006,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5A-C007,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
G5A-C008,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,56.0000,0.0000,56.0000,0.0000,0.0000,0,1
G5A-C009,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5A-C010,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
G5B-C001,0.0000,0.0000,0.0000,0.0000,0.0000,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
G5B-C002,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5B-C003,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5B-C004,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5B-C005,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5B-C006,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5B-C007,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
G5B-C008,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,56.0000,0.0000,56.0000,0.0000,0.0000,0,1
G5B-C009,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5B-C010,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
G5C-C001,0.0000,0.0000,0.0000,0.0000,0.0000,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
G5C-C002,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5C-C003,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5C-C004,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5C-C005,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
G5C-C006,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5C-C007,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
G5C-C008,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,56.0000,0.0000,56.0000,0.0000,0.0000,0,1
G5C-C009,0.0000,0.0000,0.0000,0.0000,0.0000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
G5C-C010,0.0000,0.0000,0.0000,0.0000,0.0000,25,2.0000,40.0000,0.0000,40.0000,0.0000,0.0000,0,1
MA01,74.3000,11.8991,74.5000,0.8500,0.0500,20,5.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
MA02,72.8148,14.0577,74.0000,0.7407,0.1481,27,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
MA03,72.5600,14.4542,66.0000,0.7600,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
MA04,75.4231,13.2489,77.5000,0.8077,0.1538,26,5.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
MA05,76.4000,14.4308,80.0000,0.8333,0.2333,30,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
MA06,76.0385,11.3929,74.0000,0.8846,0.1154,26,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
MA07,70.0000,15.1284,67.5000,0.6250,0.2083,24,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
MA08,72.1429,13.1844,73.0000,0.7619,0.0952,21,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
MA09,71.5417,14.9229,72.5000,0.7083,0.1250,24,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
MA10,73.4444,14.9212,74.0000,0.7037,0.2222,27,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
P001,83.6400,8.9994,83.0000,1.0000,0.3600,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
P002,85.4800,9.1384,85.0000,1.0000,0.4000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
P003,84.7600,9.6880,85.0000,1.0000,0.3200,25,5.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
P004,84.0400,9.9561,82.0000,1.0000,0.3200,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
P005,82.0400,9.6500,81.0000,1.0000,0.2800,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
P006,81.4800,9.1566,82.0000,1.0000,0.2400,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
SHR001,79.8933,11.3704,80.0000,1.0000,0.3200,75,2.0000,33.0000,17.0000,50.0000,0.3400,1.0000,0,1
SHR002,74.7867,10.3588,71.0000,1.0000,0.1733,75,3.0000,34.0000,18.0000,52.0000,0.3462,1.0000,0,1
SHR003,75.1467,10.5083,72.0000,1.0000,0.1600,75,4.0000,35.0000,19.0000,54.0000,0.3519,1.0000,0,1
SHR004,75.5067,10.6166,73.0000,1.0000,0.1467,75,2.0000,36.0000,20.0000,56.0000,0.3571,1.0000,0,1
SHR005,75.8667,10.6851,74.0000,1.0000,0.1333,75,3.0000,37.0000,21.0000,58.0000,0.3621,1.0000,0,1
SW01,82.2000,8.8365,83.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
SW02,84.2000,8.8365,85.0000,1.0000,0.2800,25,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
SW03,83.6400,8.9623,85.0000,1.0000,0.2800,25,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
SW04,83.0800,8.9206,82.0000,1.0000,0.3200,25,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
